RiboID	smPEP_ID	GeneID	TranscriptID	GeneSymbol	GeneType	StartOnTrans	StopOnTrans	TISType	TISCounts	TISPvalue	RiboPvalue
GSE58207_alt	253236	ENSG00000224271.7	ENST00000651037.1	AL117329.1	lncRNA	182	329	Novel	46	8.886667894749115e-07	0.0001782875060602
GSE58207_alt	253231	ENSG00000224271.7	ENST00000652597.1	AL117329.1	lncRNA	227	377	Novel	46	8.886667894749115e-07	0.0001801600613928
GSE58207_alt	253230	ENSG00000224271.7	ENST00000650895.1	AL117329.1	lncRNA	221	374	Novel	46	8.886667894749115e-07	0.0001819710191324
GSE58207_alt	253233	ENSG00000224271.7	ENST00000650775.1	AL117329.1	lncRNA	137	293	Novel	46	8.886667894749115e-07	0.0001837232897719
GSE58207_alt	253229	ENSG00000224271.7	ENST00000650924.1	AL117329.1	lncRNA	213	375	Novel	46	8.886667894749115e-07	0.0001870625536075
GSE58207_alt	253235	ENSG00000224271.7	ENST00000665418.1	AL117329.1	lncRNA	424	622	Novel	46	8.886667894749115e-07	0.0002033736208735
GSE58207_alt	253232	ENSG00000224271.7	ENST00000651939.1	AL117329.1	lncRNA	196	454	Novel	46	8.886667894749115e-07	0.0002213859681658
GSE58207_alt	253234	ENSG00000224271.7	ENST00000651625.1	AL117329.1	lncRNA	142	403	Novel	46	8.886667894749115e-07	0.0002220884224958
SRR618770,618771,618772,618773_alt	153140	ENSG00000251129.2	ENST00000513211.2	LINC02506	lncRNA	101	146	Novel	25	1.1909023916213893e-06	0.0003989869201679
GSE58207_alt	371542	ENSG00000153363.13	ENST00000661331.1	LINC00467	lncRNA	116	389	Novel	44	1.353153660735816e-06	5.905862637394675e-07
SRR618770,618771,618772,618773_alt	200501	ENSG00000257621.8	ENST00000554360.5	PSMA3-AS1	lncRNA	190	442	Novel	9	1.6126250459972567e-06	0.0036959721140518
SRR618770,618771,618772,618773_alt	200503	ENSG00000257621.8	ENST00000557660.5	PSMA3-AS1	lncRNA	2227	2341	Novel	9	1.6126250459972567e-06	0.0290508180009902
SRR618770,618771,618772,618773_alt	272423	ENSG00000197989.14	ENST00000648327.1	SNHG12	lncRNA	1307	1340	Novel	17	1.670629124384117e-06	0.0205143551053255
GSE58207_alt	220586	ENSG00000260267.1	ENST00000564629.1	AC026471.1	lncRNA	442	613	Novel	43	1.6707923210344376e-06	0.0061487616106337
SRR618770,618771,618772,618773_alt	146469	ENSG00000230844.3	ENST00000657382.1	ZNF674-AS1	lncRNA	140	332	Novel	6	1.7503851788236822e-06	1.812237690436703e-05
SRR618770,618771,618772,618773_alt	146468	ENSG00000230844.3	ENST00000609887.1	ZNF674-AS1	lncRNA	67	283	Novel	6	1.7503851788236822e-06	7.335616834848892e-05
SRR618770,618771,618772,618773_alt	312893	ENSG00000237298.10	ENST00000664161.1	TTN-AS1	lncRNA	292	493	Novel	6	1.7503851788236822e-06	7.677272236907499e-05
SRR618770,618771,618772,618773_alt	312888	ENSG00000237298.10	ENST00000657210.1	TTN-AS1	lncRNA	338	536	Novel	6	1.7503851788236822e-06	8.354448851963036e-05
SRR618770,618771,618772,618773_alt	312889	ENSG00000237298.10	ENST00000585451.5	TTN-AS1	lncRNA	66	219	Novel	6	1.7503851788236822e-06	0.0006825466881233
SRR618770,618771,618772,618773_alt	312886	ENSG00000237298.10	ENST00000659121.1	TTN-AS1	lncRNA	284	467	Novel	6	1.7503851788236822e-06	0.0007250787416701
SRR618770,618771,618772,618773_alt	226621	ENSG00000247828.8	ENST00000667127.1	TMEM161B-AS1	lncRNA	80	191	Novel	6	1.7503851788236822e-06	0.0046330891992702
SRR618770,618771,618772,618773_alt	329516	ENSG00000259768.6	ENST00000668995.1	AC004943.2	lncRNA	191	389	Novel	6	1.7503851788236822e-06	0.0047698397275712
SRR618770,618771,618772,618773_alt	141843	ENSG00000225783.8	ENST00000616213.4	MIAT	lncRNA	6246	6294	Novel	6	1.7503851788236822e-06	0.0066431606811173
SRR618770,618771,618772,618773_alt	226624	ENSG00000247828.8	ENST00000513694.2	TMEM161B-AS1	lncRNA	119	152	Novel	6	1.7503851788236822e-06	0.008064516129032
SRR618770,618771,618772,618773_alt	226626	ENSG00000247828.8	ENST00000667511.1	TMEM161B-AS1	lncRNA	120	153	Novel	6	1.7503851788236822e-06	0.008064516129032
SRR618770,618771,618772,618773_alt	225224	ENSG00000285859.1	ENST00000648191.1	AL512598.2	lncRNA	240	285	Novel	6	1.7503851788236822e-06	0.008500761262202
SRR618770,618771,618772,618773_alt	226623	ENSG00000247828.8	ENST00000668471.1	TMEM161B-AS1	lncRNA	79	118	Novel	6	1.7503851788236822e-06	0.0086929034297454
SRR618770,618771,618772,618773_alt	226622	ENSG00000247828.8	ENST00000496733.6	TMEM161B-AS1	lncRNA	75	201	Novel	6	1.7503851788236822e-06	0.0111827956989238
SRR618770,618771,618772,618773_alt	113979	ENSG00000205885.7	ENST00000541775.5	C1RL-AS1	lncRNA	226	454	Novel	6	1.7503851788236822e-06	0.0140138805991633
SRR618770,618771,618772,618773_alt	383594	ENSG00000259768.6	ENST00000668995.1	AC004943.2	lncRNA	224	389	Novel	6	1.7503851788236822e-06	0.0162580199657609
SRR618770,618771,618772,618773_alt	226619	ENSG00000247828.8	ENST00000669796.1	TMEM161B-AS1	lncRNA	111	273	Novel	6	1.7503851788236822e-06	0.0212399373089356
SRR618770,618771,618772,618773_alt	180264	ENSG00000248049.7	ENST00000654961.1	UBA6-AS1	lncRNA	108	195	Novel	6	1.7503851788236822e-06	0.0226889235003448
SRR618770,618771,618772,618773_alt	226620	ENSG00000247828.8	ENST00000661377.1	TMEM161B-AS1	lncRNA	113	230	Novel	6	1.7503851788236822e-06	0.0287153651797381
SRR618770,618771,618772,618773_alt	298813	ENSG00000223652.2	ENST00000442777.2	AC106786.1	lncRNA	110	245	Novel	6	1.7503851788236822e-06	0.0324286965677146
SRR618770,618771,618772,618773_alt	50148	ENSG00000231312.7	ENST00000451547.2	MAP4K3-DT	lncRNA	102	204	Novel	6	1.7503851788236822e-06	0.0336301385240572
SRR618770,618771,618772,618773_alt	206274	ENSG00000226363.3	ENST00000426615.3	HAGLROS	lncRNA	963	1050	Novel	6	1.7503851788236822e-06	0.0344733242134051
SRR618770,618771,618772,618773_alt	161510	ENSG00000240990.10	ENST00000522863.2	HOXA11-AS	lncRNA	1107	1293	Novel	6	1.7503851788236822e-06	0.0358401880141013
SRR618770,618771,618772,618773_alt	153926	ENSG00000185203.12_PAR_Y	ENST00000399966.9_PAR_Y	WASIR1	lncRNA	22	214	Novel	6	1.7503851788236822e-06	0.0358776522457984
SRR618770,618771,618772,618773_alt	52079	ENSG00000196756.13	ENST00000668042.1	SNHG17	lncRNA	102	204	Novel	24	1.908093946293311e-06	0.0006381907841414
SRR618770,618771,618772,618773_alt	161846	ENSG00000242125.3	ENST00000413987.1	SNHG3	lncRNA	498	588	Novel	12	2.0526333841014297e-06	4.825446764132968e-06
SRR618770,618771,618772,618773_alt	223939	ENSG00000254635.6	ENST00000664327.1	WAC-AS1	lncRNA	652	712	Novel	12	2.0526333841014297e-06	9.55210074575656e-05
SRR618770,618771,618772,618773_alt	202297	ENSG00000285875.1	ENST00000650553.1	AL035446.2	lncRNA	118	160	Novel	12	2.0526333841014297e-06	0.0153433325706713
SRR618770,618771,618772,618773_alt	381540	ENSG00000176124.14	ENST00000659280.1	DLEU1	lncRNA	47	260	Novel	12	2.0526333841014297e-06	0.017089978037944
SRR618770,618771,618772,618773_alt	381538	ENSG00000176124.14	ENST00000490577.5	DLEU1	lncRNA	178	424	Novel	12	2.0526333841014297e-06	0.029543388509791
SRR618770,618771,618772,618773_alt	201930	ENSG00000228106.6	ENST00000435378.5	AL392172.1	lncRNA	72	147	Novel	12	2.0526333841014297e-06	0.0363921593166525
GSE58207_alt	136979	ENSG00000256546.2	ENST00000423999.2	AC156455.1	lncRNA	45	81	Novel	42	2.063903204755703e-06	1.9708747707177303e-05
GSE58207_alt	206709	ENSG00000246582.3	ENST00000500853.1	AC100861.1	lncRNA	156	207	Novel	41	2.5506822274233733e-06	0.037082066869299
GSE58207_alt	213877	ENSG00000245248.8	ENST00000578923.1	USP2-AS1	lncRNA	62	320	Novel	85	2.662496071817428e-06	0.0272505957698896
GSE58207_alt	213875	ENSG00000245248.8	ENST00000664208.1	USP2-AS1	lncRNA	76	295	Novel	85	2.662496071817428e-06	0.0286103953423296
GSE58207_alt	213874	ENSG00000245248.8	ENST00000656292.1	USP2-AS1	lncRNA	76	325	Novel	85	2.662496071817428e-06	0.0291339236093313
GSE58207_alt	114222	ENSG00000249550.7	ENST00000659032.1	LINC01234	lncRNA	106	334	Novel	40	3.153790546319455e-06	0.001194969657468
SRR964946_alt	83869	ENSG00000257621.8	ENST00000554360.5	PSMA3-AS1	lncRNA	65	203	Novel	19	3.314778520492765e-06	0.0197257203800478
SRR964946_alt	83871	ENSG00000257621.8	ENST00000557660.5	PSMA3-AS1	lncRNA	56	188	Novel	19	3.314778520492765e-06	0.0241068404623422
SRR618770,618771,618772,618773_alt	45131	ENSG00000287190.1	ENST00000659152.1	AC239799.2	lncRNA	31	85	Novel	35	3.568483939282961e-06	0.0019100127800155
GSE119615_2_alt	212781	ENSG00000245870.4	ENST00000637677.1	LINC00682	lncRNA	411	543	Novel	68	4.615545365707538e-06	0.013017772113685
GSE119615_2_alt	212780	ENSG00000245870.4	ENST00000504870.1	LINC00682	lncRNA	67	235	Novel	68	4.615545365707538e-06	0.0144205302688626
GSE58207_alt	289491	ENSG00000175061.18	ENST00000581718.6	SNHG29	lncRNA	308	446	Novel	132	4.7697348533909925e-06	0.0001459242052878
SRR618770,618771,618772,618773_alt	49925	ENSG00000255198.4	ENST00000564014.1	SNHG9	lncRNA	1	100	Novel	22	4.913729049092712e-06	0.0115081302904903
SRR618770,618771,618772,618773_alt	167796	ENSG00000203706.8	ENST00000475406.5	SERTAD4-AS1	lncRNA	264	324	Novel	11	5.266635838215275e-06	0.0017334221319532
SRR618770,618771,618772,618773_alt	291590	ENSG00000178440.6	ENST00000651763.1	LINC00843	lncRNA	39	315	Novel	11	5.266635838215275e-06	0.016708954304
SRR964946_alt	171909	ENSG00000283103.3	ENST00000671228.1	AC010642.2	lncRNA	68	254	Novel	8	5.595039710500138e-06	0.0289488530203011
GSE102786_alt	295842	ENSG00000212978.6	ENST00000420918.3	AC016747.1	lncRNA	30	276	Novel	3	5.681182473337634e-06	0.0001497481976853
SRR618770,618771,618772,618773_alt	249074	ENSG00000229807.12	ENST00000429829.6	XIST	lncRNA	566	851	Novel	8	5.803718843810534e-06	2.275853911905772e-05
SRR618770,618771,618772,618773_alt	219412	ENSG00000216895.9	ENST00000460022.6	AC009403.1	lncRNA	200	317	Novel	8	5.803718843810534e-06	0.0001553795373699
SRR618770,618771,618772,618773_alt	379518	ENSG00000229807.12	ENST00000429829.6	XIST	lncRNA	264	474	Novel	8	5.803718843810534e-06	0.0003264196176528
SRR618770,618771,618772,618773_alt	221783	ENSG00000248275.2	ENST00000657194.1	TRIM52-AS1	lncRNA	380	470	Novel	8	5.803718843810534e-06	0.0005426474828881
SRR618770,618771,618772,618773_alt	219413	ENSG00000216895.9	ENST00000474963.1	AC009403.1	lncRNA	81	192	Novel	8	5.803718843810534e-06	0.0013815828744185
SRR618770,618771,618772,618773_alt	285909	ENSG00000203993.5	ENST00000663398.1	ARRDC1-AS1	lncRNA	33	78	Novel	8	5.803718843810534e-06	0.0027973461116727
SRR618770,618771,618772,618773_alt	303827	ENSG00000233016.7	ENST00000414282.5	SNHG7	lncRNA	171	405	Novel	8	5.803718843810534e-06	0.0074216858637625
SRR618770,618771,618772,618773_alt	340660	ENSG00000266962.2	ENST00000590513.2	AC067852.2	lncRNA	241	499	Novel	8	5.803718843810534e-06	0.0079047599948476
SRR618770,618771,618772,618773_alt	383213	ENSG00000267827.5	ENST00000594362.1	AC011468.2	lncRNA	116	170	Novel	8	5.803718843810534e-06	0.0328979196903722
SRR618770,618771,618772,618773_alt	200233	ENSG00000236778.8	ENST00000610618.1	INTS6-AS1	lncRNA	305	335	Novel	8	5.803718843810534e-06	0.0357206012378428
SRR618770,618771,618772,618773_alt	268034	ENSG00000224905.7	ENST00000428809.5	AP001347.1	lncRNA	91	142	Novel	8	5.803718843810534e-06	0.0443602330913112
GSE58207_alt	219029	ENSG00000175772.11	ENST00000436665.2	LINC01106	lncRNA	68	128	Novel	37	5.980291550420677e-06	0.0103788079663721
SRR618770,618771,618772,618773_alt	215028	ENSG00000212978.6	ENST00000443946.1	AC016747.1	lncRNA	91	304	Novel	15	6.498085976212398e-06	0.0018132632291375
SRR618770,618771,618772,618773_alt	378937	ENSG00000255717.7	ENST00000540904.1	SNHG1	lncRNA	36	213	Novel	33	6.573247467499301e-06	0.0034295894493836
SRR618770,618771,618772,618773_alt	378935	ENSG00000255717.7	ENST00000656240.1	SNHG1	lncRNA	404	443	Novel	33	6.573247467499301e-06	0.0440496796759517
GSE58207_alt	318114	ENSG00000247134.7	ENST00000659524.1	AC090204.1	lncRNA	150	201	Novel	35	9.188252268573168e-06	0.0370820668693012
SRR618770,618771,618772,618773_alt	194610	ENSG00000214293.9	ENST00000659053.1	APTR	lncRNA	129	309	Novel	5	1.03311594364984e-05	3.1313628372295563e-09
SRR618770,618771,618772,618773_alt	384859	ENSG00000245694.10	ENST00000657142.1	CRNDE	lncRNA	1390	1528	Novel	5	1.03311594364984e-05	6.763447965000726e-08
SRR618770,618771,618772,618773_alt	231661	ENSG00000245694.10	ENST00000657142.1	CRNDE	lncRNA	1399	1528	Novel	5	1.03311594364984e-05	8.29847205700091e-08
SRR618770,618771,618772,618773_alt	216644	ENSG00000284634.1	ENST00000641304.1	AC092821.3	lncRNA	1081	1198	Novel	5	1.03311594364984e-05	0.0001654657054373
SRR618770,618771,618772,618773_alt	216645	ENSG00000284634.1	ENST00000611052.4	AC092821.3	lncRNA	122	263	Novel	5	1.03311594364984e-05	0.0002035033031686
SRR618770,618771,618772,618773_alt	212771	ENSG00000225439.3	ENST00000423477.2	BOLA3-AS1	lncRNA	238	337	Novel	5	1.03311594364984e-05	0.0008065303647593
SRR618770,618771,618772,618773_alt	151481	ENSG00000203288.4	ENST00000389897.3	TDRKH-AS1	lncRNA	32	209	Novel	5	1.03311594364984e-05	0.0011493480306493
SRR618770,618771,618772,618773_alt	287188	ENSG00000186019.11	ENST00000661725.1	AC021092.1	lncRNA	27	249	Novel	5	1.03311594364984e-05	0.001281397675763
SRR618770,618771,618772,618773_alt	182805	ENSG00000247516.8	ENST00000606459.1	MIR4458HG	lncRNA	110	206	Novel	5	1.03311594364984e-05	0.0020415521619306
SRR618770,618771,618772,618773_alt	316863	ENSG00000226688.7	ENST00000655193.1	ENTPD1-AS1	lncRNA	308	365	Novel	5	1.03311594364984e-05	0.0026263404160978
SRR618770,618771,618772,618773_alt	345664	ENSG00000172965.16	ENST00000659933.1	MIR4435-2HG	lncRNA	164	248	Novel	5	1.03311594364984e-05	0.0049193377399688
SRR618770,618771,618772,618773_alt	384861	ENSG00000245694.10	ENST00000557792.2	CRNDE	lncRNA	158	302	Novel	5	1.03311594364984e-05	0.0051664939365348
SRR618770,618771,618772,618773_alt	140492	ENSG00000221817.10	ENST00000422977.2	PPP3CB-AS1	lncRNA	294	366	Novel	5	1.03311594364984e-05	0.0068776903559077
SRR618770,618771,618772,618773_alt	167356	ENSG00000223960.7	ENST00000666480.1	PRKRA-AS1	lncRNA	421	463	Novel	5	1.03311594364984e-05	0.0094773849587716
SRR618770,618771,618772,618773_alt	231663	ENSG00000245694.10	ENST00000557792.2	CRNDE	lncRNA	167	302	Novel	5	1.03311594364984e-05	0.0112594920136148
SRR618770,618771,618772,618773_alt	45865	ENSG00000259673.6	ENST00000559298.5	IQCH-AS1	lncRNA	50	125	Novel	5	1.03311594364984e-05	0.0118735366661282
SRR618770,618771,618772,618773_alt	221465	ENSG00000230798.5	ENST00000426393.5	FOXD3-AS1	lncRNA	134	311	Novel	5	1.03311594364984e-05	0.0137070394766316
SRR618770,618771,618772,618773_alt	352953	ENSG00000225793.3	ENST00000607799.1	AL080250.1	lncRNA	22	145	Novel	5	1.03311594364984e-05	0.0189038075726287
SRR618770,618771,618772,618773_alt	177304	ENSG00000250903.9	ENST00000530833.6	GMDS-DT	lncRNA	107	143	Novel	5	1.03311594364984e-05	0.0210084033613443
SRR618770,618771,618772,618773_alt	264598	ENSG00000230487.8	ENST00000457484.6	PSMG3-AS1	lncRNA	166	457	Novel	5	1.03311594364984e-05	0.0273878948532488
SRR618770,618771,618772,618773_alt	370035	ENSG00000259673.6	ENST00000559298.5	IQCH-AS1	lncRNA	47	125	Novel	5	1.03311594364984e-05	0.0283632071663806
SRR618770,618771,618772,618773_alt	182681	ENSG00000255647.3	ENST00000624106.1	AC093510.1	lncRNA	110	185	Novel	5	1.03311594364984e-05	0.0340614587189944
SRR618770,618771,618772,618773_alt	177887	ENSG00000224020.1	ENST00000429139.1	MIR181A2HG	lncRNA	76	244	Novel	5	1.03311594364984e-05	0.0357117091118959
SRR618770,618771,618772,618773_alt	150462	ENSG00000237357.2	ENST00000435586.1	BX088651.4	lncRNA	200	503	Novel	5	1.03311594364984e-05	0.0415950379479567
SRR618770,618771,618772,618773_alt	345662	ENSG00000172965.16	ENST00000661945.1	MIR4435-2HG	lncRNA	167	284	Novel	5	1.03311594364984e-05	0.0417269241485445
SRR618770,618771,618772,618773_alt	186349	ENSG00000257337.7	ENST00000667771.1	AC068888.1	lncRNA	246	432	Novel	5	1.03311594364984e-05	0.0430456734804507
SRR618770,618771,618772,618773_alt	356183	ENSG00000183250.12	ENST00000397841.5	LINC01547	lncRNA	112	196	Novel	5	1.03311594364984e-05	0.0483781374339606
GSE58207_alt	145926	ENSG00000172965.16	ENST00000441075.1	MIR4435-2HG	lncRNA	574	703	Novel	120	1.1183135407980436e-05	0.0259559338025354
SRR618770,618771,618772,618773_alt	318115	ENSG00000247134.7	ENST00000664284.1	AC090204.1	lncRNA	119	158	Novel	20	1.2714974384831591e-05	0.0314837582614901
SRR618770,618771,618772,618773_alt	208292	ENSG00000261373.1	ENST00000562866.1	VPS9D1-AS1	lncRNA	26	281	Novel	14	1.2863843328236571e-05	0.0027434946253149
SRR618770,618771,618772,618773_alt	388130	ENSG00000281649.2	ENST00000662098.1	EBLN3P	lncRNA	140	386	Novel	10	1.3582340144190478e-05	7.779065539699362e-06
SRR618770,618771,618772,618773_alt	388133	ENSG00000281649.2	ENST00000653711.1	EBLN3P	lncRNA	138	270	Novel	10	1.3582340144190478e-05	0.0058487708313244
SRR618770,618771,618772,618773_alt	388811	ENSG00000257303.2	ENST00000549565.2	AC073896.2	lncRNA	85	223	Novel	10	1.3582340144190478e-05	0.02251334380653
SRR618770,618771,618772,618773_alt	388135	ENSG00000281649.2	ENST00000665375.1	EBLN3P	lncRNA	86	149	Novel	10	1.3582340144190478e-05	0.0270151993615292
SRR618770,618771,618772,618773_alt	388132	ENSG00000281649.2	ENST00000656197.1	EBLN3P	lncRNA	118	181	Novel	10	1.3582340144190478e-05	0.0336394495171966
SRR618770,618771,618772,618773_alt	388136	ENSG00000281649.2	ENST00000653587.1	EBLN3P	lncRNA	112	202	Novel	10	1.3582340144190478e-05	0.0433721871502707
SRR964946_alt	390364	ENSG00000285967.1	ENST00000649921.1	NIPBL-DT	lncRNA	155	269	Novel	7	1.3725671734655228e-05	1.22155042170212e-05
SRR964946_alt	312890	ENSG00000237298.10	ENST00000592600.6	TTN-AS1	lncRNA	213	477	Novel	7	1.3725671734655228e-05	0.0022942810608843
SRR964946_alt	312887	ENSG00000237298.10	ENST00000456053.5	TTN-AS1	lncRNA	281	557	Novel	7	1.3725671734655228e-05	0.0023123171938867
SRR964946_alt	326282	ENSG00000229043.3	ENST00000423008.2	AC091729.3	lncRNA	37	250	Novel	7	1.3725671734655228e-05	0.0354098932062557
SRR964946_alt	264830	ENSG00000228223.3	ENST00000411553.3	HCG11	lncRNA	135	234	Novel	7	1.3725671734655228e-05	0.046300534967917
GSE58207_alt	262621	ENSG00000242125.3	ENST00000437681.1	SNHG3	lncRNA	1891	1954	Novel	179	1.38936676459158e-05	0.0086771395613373
GSE58207_alt	320198	ENSG00000281091.3	ENST00000629535.3	AL117327.1	lncRNA	15	96	Novel	33	1.4153768944326366e-05	0.0035530478685421
GSE58207_alt	172459	ENSG00000281706.3	ENST00000628328.3	AL009179.1	lncRNA	146	236	Novel	33	1.4153768944326366e-05	0.0442715290396338
SRR964946_alt	167350	ENSG00000224870.7	ENST00000418833.2	MRPL20-AS1	lncRNA	104	269	Novel	15	1.857904531148794e-05	0.0092910673385776
SRR618770,618771,618772,618773_alt	171106	ENSG00000251022.6	ENST00000504869.1	THAP9-AS1	lncRNA	131	362	Novel	19	2.049638782914959e-05	0.0001794102302687
SRR618770,618771,618772,618773_alt	171104	ENSG00000251022.6	ENST00000505028.5	THAP9-AS1	lncRNA	134	317	Novel	19	2.049638782914959e-05	0.0012849647528271
SRR618770,618771,618772,618773_alt	150504	ENSG00000234912.12	ENST00000568056.5	SNHG20	lncRNA	161	389	Novel	7	2.11008719433973e-05	4.9702100153939496e-05
SRR618770,618771,618772,618773_alt	164924	ENSG00000236682.2	ENST00000654207.1	MAP3K2-DT	lncRNA	243	429	Novel	7	2.11008719433973e-05	9.566186659255338e-05
SRR618770,618771,618772,618773_alt	125775	ENSG00000253352.9	ENST00000646496.1	TUG1	lncRNA	76	265	Novel	7	2.11008719433973e-05	0.0001113976788124
SRR618770,618771,618772,618773_alt	145943	ENSG00000232995.7	ENST00000439699.1	AL592435.1	lncRNA	150	240	Novel	7	2.11008719433973e-05	0.0006979004216134
SRR618770,618771,618772,618773_alt	150508	ENSG00000234912.12	ENST00000565256.1	SNHG20	lncRNA	214	508	Novel	7	2.11008719433973e-05	0.0007883539499795
SRR618770,618771,618772,618773_alt	150511	ENSG00000231789.2	ENST00000415330.2	PIK3CD-AS2	lncRNA	132	288	Novel	7	2.11008719433973e-05	0.0016168463532974
SRR618770,618771,618772,618773_alt	148975	ENSG00000223478.1	ENST00000443631.1	AL441992.1	lncRNA	79	196	Novel	7	2.11008719433973e-05	0.0018495177190165
SRR618770,618771,618772,618773_alt	297369	ENSG00000260708.1	ENST00000564152.1	AL118516.1	lncRNA	92	206	Novel	7	2.11008719433973e-05	0.0281316779245277
GSE58207_alt	371159	ENSG00000259673.6	ENST00000559298.5	IQCH-AS1	lncRNA	56	125	Novel	31	2.1866102273511312e-05	0.0102429031314013
GSE58207_alt	371160	ENSG00000259673.6	ENST00000561232.5	IQCH-AS1	lncRNA	264	522	Novel	31	2.1866102273511312e-05	0.0140111784141397
GSE58207_alt	320065	ENSG00000175061.18	ENST00000660419.1	SNHG29	lncRNA	80	137	Novel	31	2.1866102273511312e-05	0.0158911561276197
GSE114636_1_alt	207453	ENSG00000282304.1	ENST00000562613.2	AC140479.5	lncRNA	318	552	Novel	10	2.5277801388375096e-05	0.0119488292922775
SRR618770,618771,618772,618773_alt	201089	ENSG00000255717.7	ENST00000542112.5	SNHG1	lncRNA	83	194	Novel	13	2.55415139386532e-05	0.0002984598679847
SRR618770,618771,618772,618773_alt	201086	ENSG00000255717.7	ENST00000660730.1	SNHG1	lncRNA	447	543	Novel	13	2.55415139386532e-05	0.0006728173117148
SRR618770,618771,618772,618773_alt	201087	ENSG00000255717.7	ENST00000539975.5	SNHG1	lncRNA	53	131	Novel	13	2.55415139386532e-05	0.0033696894105895
SRR618770,618771,618772,618773_alt	246249	ENSG00000234608.8	ENST00000443596.1	MAPKAPK5-AS1	lncRNA	174	264	Novel	13	2.55415139386532e-05	0.0099074812332055
GSE58207_alt	353160	ENSG00000256028.2	ENST00000540866.2	AC026362.1	lncRNA	3927	3960	Novel	65	2.6655875668765907e-05	0.0203003337041156
GSE58207_alt	305593	ENSG00000223784.2	ENST00000650334.1	LINP1	lncRNA	124	364	Novel	30	2.721079445515232e-05	7.20984127434799e-05
GSE58207_alt	305594	ENSG00000223784.2	ENST00000649087.1	LINP1	lncRNA	63	345	Novel	30	2.721079445515232e-05	8.889436632720232e-05
GSE58207_alt	172044	ENSG00000227354.7	ENST00000656024.1	RBM26-AS1	lncRNA	13	181	Novel	30	2.721079445515232e-05	0.0001971735269941
GSE58207_alt	172043	ENSG00000227354.7	ENST00000654024.1	RBM26-AS1	lncRNA	21	243	Novel	30	2.721079445515232e-05	0.0002633515121636
GSE58207_alt	13378	ENSG00000225470.8	ENST00000659622.1	JPX	lncRNA	0	105	Novel	30	2.721079445515232e-05	0.0003095342255841
GSE58207_alt	307266	ENSG00000226688.7	ENST00000662079.1	ENTPD1-AS1	lncRNA	210	345	Novel	30	2.721079445515232e-05	0.0003278105255162
GSE58207_alt	307269	ENSG00000226688.7	ENST00000666945.1	ENTPD1-AS1	lncRNA	200	374	Novel	30	2.721079445515232e-05	0.000354618772654
GSE58207_alt	307268	ENSG00000226688.7	ENST00000414006.2	ENTPD1-AS1	lncRNA	151	223	Novel	30	2.721079445515232e-05	0.0045528381749273
GSE58207_alt	307267	ENSG00000226688.7	ENST00000664887.1	ENTPD1-AS1	lncRNA	206	281	Novel	30	2.721079445515232e-05	0.0047800626399354
GSE58207_alt	13379	ENSG00000225470.8	ENST00000666493.1	JPX	lncRNA	33	144	Novel	30	2.721079445515232e-05	0.0258221192646649
GSE58207_alt	148949	ENSG00000185847.8	ENST00000547607.1	LINC01405	lncRNA	225	396	Novel	29	3.3891199637605395e-05	0.0083269141483091
GSE58207_alt	122526	ENSG00000231789.2	ENST00000415330.2	PIK3CD-AS2	lncRNA	36	78	Novel	29	3.3891199637605395e-05	0.0155327342747111
GSE58207_alt	148950	ENSG00000185847.8	ENST00000654512.1	LINC01405	lncRNA	258	432	Novel	29	3.3891199637605395e-05	0.0220188014612146
GSE58207_alt	148953	ENSG00000185847.8	ENST00000658709.1	LINC01405	lncRNA	252	453	Novel	29	3.3891199637605395e-05	0.0223552125887411
GSE58207_alt	271130	ENSG00000273162.1	ENST00000609242.1	AL133215.2	lncRNA	386	434	Novel	29	3.3891199637605395e-05	0.0486187106876647
SRR964946_alt	4026	ENSG00000259673.6	ENST00000561232.5	IQCH-AS1	lncRNA	276	522	Novel	6	3.427653013669636e-05	0.0045161498668061
SRR964946_alt	320369	ENSG00000196696.12	ENST00000530079.5	AC009022.1	lncRNA	146	263	Novel	6	3.427653013669636e-05	0.011094452773613
SRR964946_alt	91505	ENSG00000255737.2	ENST00000542466.2	AGAP2-AS1	lncRNA	60	333	Novel	6	3.427653013669636e-05	0.0238140872177121
SRR618770,618771,618772,618773_alt	188875	ENSG00000285793.1	ENST00000648819.1	AC125232.2	lncRNA	369	543	Novel	9	3.524353141606744e-05	0.0173318904237709
GSE58207_alt	390642	ENSG00000253352.9	ENST00000646021.1	TUG1	lncRNA	69	177	Novel	62	3.785092506476058e-05	0.0024549166307696
SRR618770,618771,618772,618773_alt	224734	ENSG00000245694.10	ENST00000560912.5	CRNDE	lncRNA	120	324	Novel	27	4.165551873334202e-05	3.051665816859704e-07
GSE58207_alt	150761	ENSG00000285988.1	ENST00000648995.1	AL392086.2	lncRNA	18	216	Novel	28	4.225061475772599e-05	7.196537847269274e-05
GSE58207_alt	150762	ENSG00000223784.2	ENST00000650334.1	LINP1	lncRNA	160	364	Novel	28	4.225061475772599e-05	7.30878402566774e-05
GSE58207_alt	219922	ENSG00000230844.3	ENST00000657382.1	ZNF674-AS1	lncRNA	107	332	Novel	28	4.225061475772599e-05	0.0003083264998476
GSE58207_alt	219921	ENSG00000230844.3	ENST00000609887.1	ZNF674-AS1	lncRNA	34	283	Novel	28	4.225061475772599e-05	0.0055979681616542
